"_raw","_time","community_id","conn_state",duration,eventtype,history,host,"id.orig_h","id.orig_p","id.resp_h","id.resp_p",index,linecount,"local_orig","local_resp","missed_bytes",name,notice,"orig_bytes","orig_ip_bytes","orig_pkts",peer,proto,punct,"resp_bytes","resp_ip_bytes","resp_pkts",service,source,sourcetype,"splunk_server","splunk_server_group",timestamp,ts,"tunnel_parents{}",uid
"{""ts"":1645302570.385908,""uid"":""CrMzba3Sj9APtlshT4"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50448,""id.resp_h"":""142.250.191.163"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.3090970516204834,""orig_bytes"":2024,""resp_bytes"":6504,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadR"",""orig_pkts"":9,""orig_ip_bytes"":2396,""resp_pkts"":10,""resp_ip_bytes"":6916,""tunnel_parents"":[""CEDpHj4eledWIpzI6l""],""community_id"":""1:0jgzezQUm/dfa7s9WWO6/F6BLOs=""}","2022-02-19T21:00:01.000+0000","1:0jgzezQUm/dfa7s9WWO6/F6BLOs=",RSTO,"0.3090970516204834",,ShADadR,sensor,"172.16.50.110",50448,"142.250.191.163",443,zeek,1,true,false,0,,,2024,2396,9,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6504,6916,10,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302570.385908",CEDpHj4eledWIpzI6l,CrMzba3Sj9APtlshT4
"{""ts"":1645302570.614069,""uid"":""CKXXM74CcUfFWkFCCa"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":35924,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.09997010231018067,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":18,""orig_ip_bytes"":2017,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""C6Z5Ud4DziGYdq5sGd""],""community_id"":""1:IpMucm257C0gZp3cDoOWVAM0XKM=""}","2022-02-19T21:00:01.000+0000","1:IpMucm257C0gZp3cDoOWVAM0XKM=",SF,"0.09997010231018067",,ShAaDdFRfR,sensor,"172.16.55.120",35924,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2017,18,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302570.614069",C6Z5Ud4DziGYdq5sGd,CKXXM74CcUfFWkFCCa
"{""ts"":1645302562.469156,""uid"":""Cgxz4g4U41TglPyL32"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":35918,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.0176699161529541,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":18,""orig_ip_bytes"":2017,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CVl9rn4lyQpAHGfrPc""],""community_id"":""1:lOH1DjZLSi0i/mlvllMJUZ8xALY=""}","2022-02-19T21:00:01.000+0000","1:lOH1DjZLSi0i/mlvllMJUZ8xALY=",SF,"0.0176699161529541",,ShAaDdFRfR,sensor,"172.16.55.120",35918,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2017,18,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302562.469156",CVl9rn4lyQpAHGfrPc,Cgxz4g4U41TglPyL32
"{""ts"":1645302459.664067,""uid"":""C6W2HB3pdOWcAnrp42"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50923,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00284194946289,""orig_bytes"":1926,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2378,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CkIRwv2Xjpa6vTSXOh""],""community_id"":""1:HE0wNp8TdHr0/VpVCXAxnT6xMos=""}","2022-02-19T21:00:01.000+0000","1:HE0wNp8TdHr0/VpVCXAxnT6xMos=",SF,"65.00284194946289",,ShADadfFr,sensor,"172.16.55.110",50923,"18.188.230.95",443,zeek,1,true,false,0,,,1926,2378,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302459.664067",CkIRwv2Xjpa6vTSXOh,C6W2HB3pdOWcAnrp42
"{""ts"":1645302516.52504,""uid"":""Ctc0s94qjxkP6r7sf7"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":35856,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.09500598907470703,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRf"",""orig_pkts"":20,""orig_ip_bytes"":2097,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CtniB22tQGuHOCY11e""],""community_id"":""1:SOoqhZb1IHeBPfoXfGiBKNMmY+8=""}","2022-02-19T21:00:01.000+0000","1:SOoqhZb1IHeBPfoXfGiBKNMmY+8=",SF,"0.09500598907470703",,ShAaDdFRf,sensor,"172.16.55.120",35856,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2097,20,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302516.52504",CtniB22tQGuHOCY11e,Ctc0s94qjxkP6r7sf7
"{""ts"":1645302437.115012,""uid"":""CShogD3COj6DsJgaG9"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":37340,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00305414199829,""orig_bytes"":1926,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":14,""orig_ip_bytes"":2662,""resp_pkts"":14,""resp_ip_bytes"":1928,""tunnel_parents"":[""CiVxOx4CaEdHc9gN8h"",""CvWqSK2Lm2mENuvV4j""],""community_id"":""1:oWc0PUgZnZyJadqdcEGIzS264vA=""}","2022-02-19T21:00:01.000+0000","1:oWc0PUgZnZyJadqdcEGIzS264vA=",SF,"65.00305414199829",,ShADadfFr,sensor,"172.16.55.120",37340,"18.188.230.95",443,zeek,1,true,false,0,,,1926,2662,14,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1928,14,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302437.115012","CiVxOx4CaEdHc9gN8h
CvWqSK2Lm2mENuvV4j",CShogD3COj6DsJgaG9
"{""ts"":1645302500.447075,""uid"":""CmdYELYSvcllOLTL2"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":57650,""id.resp_h"":""52.95.20.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.01409006118774414,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""ClMBct7xT6nxZpo9""],""community_id"":""1:kVJZLxCfpqgEeBBs+zq0O/Pi/Ss=""}","2022-02-19T21:00:01.000+0000","1:kVJZLxCfpqgEeBBs+zq0O/Pi/Ss=",SF,"0.01409006118774414",,ShAaDdFRfR,sensor,"172.16.55.120",57650,"52.95.20.2",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302500.447075",ClMBct7xT6nxZpo9,CmdYELYSvcllOLTL2
"{""ts"":1645302399.915886,""uid"":""CauF3h3hT3MeEsGhN3"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50916,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":87.8382019996643,""orig_bytes"":770,""resp_bytes"":1305467,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":55480,""history"":""ShADadgR"",""orig_pkts"":150,""orig_ip_bytes"":6782,""resp_pkts"":869,""resp_ip_bytes"":1284759,""tunnel_parents"":[""CtDWmg4usqeqiM0Hw1"",""C9nPm82YueJXDH8EUg""],""community_id"":""1:ZMp8XPEGte7QrUPvlOU2t2zUdfs=""}","2022-02-19T21:00:01.000+0000","1:ZMp8XPEGte7QrUPvlOU2t2zUdfs=",RSTO,"87.8382019996643",,ShADadgR,sensor,"172.16.55.110",50916,"23.41.169.100",443,zeek,1,true,false,55480,,,770,6782,150,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1305467,1284759,869,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302399.915886","CtDWmg4usqeqiM0Hw1
C9nPm82YueJXDH8EUg",CauF3h3hT3MeEsGhN3
"{""ts"":1645302398.089771,""uid"":""CUVR5D2bZUTcuJRkBl"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50904,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":89.66414093971253,""orig_bytes"":771,""resp_bytes"":18204,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadR"",""orig_pkts"":10,""orig_ip_bytes"":1183,""resp_pkts"":19,""resp_ip_bytes"":18976,""tunnel_parents"":[""CLSt6Q3xCPZw2JWuYf"",""CMksDZ1TWL5cPuhg6e""],""community_id"":""1:rwmJE9XOg6hnqrC4lrMkOdxlpaI=""}","2022-02-19T21:00:01.000+0000","1:rwmJE9XOg6hnqrC4lrMkOdxlpaI=",RSTO,"89.66414093971253",,ShADadR,sensor,"172.16.55.110",50904,"23.41.169.100",443,zeek,1,true,false,0,,,771,1183,10,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",18204,18976,19,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302398.089771","CLSt6Q3xCPZw2JWuYf
CMksDZ1TWL5cPuhg6e",CUVR5D2bZUTcuJRkBl
"{""ts"":1645302398.103754,""uid"":""CXeCCH4YW9o2lhse4"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50906,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":89.65005588531494,""orig_bytes"":771,""resp_bytes"":18270,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadR"",""orig_pkts"":12,""orig_ip_bytes"":1263,""resp_pkts"":19,""resp_ip_bytes"":19042,""tunnel_parents"":[""C1hNYu31TblUTZnSfb""],""community_id"":""1:VzK88+bBhybn+cNTezpAjdd3n1k=""}","2022-02-19T21:00:01.000+0000","1:VzK88+bBhybn+cNTezpAjdd3n1k=",RSTO,"89.65005588531494",,ShADadR,sensor,"172.16.55.110",50906,"23.41.169.100",443,zeek,1,true,false,0,,,771,1263,12,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",18270,19042,19,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302398.103754",C1hNYu31TblUTZnSfb,CXeCCH4YW9o2lhse4
"{""ts"":1645302398.99218,""uid"":""CbSESMHiBw9boJGoh"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50909,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":88.76146197319031,""orig_bytes"":771,""resp_bytes"":19962,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadR"",""orig_pkts"":11,""orig_ip_bytes"":1223,""resp_pkts"":20,""resp_ip_bytes"":20774,""tunnel_parents"":[""C6OSiV2tzoWfCdjyQ5"",""CiUBHl3HrfzQBd7JVb""],""community_id"":""1:ae+s8u7A/wJDjHVoo2uzNS7eK/s=""}","2022-02-19T21:00:01.000+0000","1:ae+s8u7A/wJDjHVoo2uzNS7eK/s=",RSTO,"88.76146197319031",,ShADadR,sensor,"172.16.55.110",50909,"23.41.169.100",443,zeek,1,true,false,0,,,771,1223,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",19962,20774,20,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302398.99218","C6OSiV2tzoWfCdjyQ5
CiUBHl3HrfzQBd7JVb",CbSESMHiBw9boJGoh
"{""ts"":1645302399.456484,""uid"":""CfqMYb3gU55dhksZcc"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50913,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":88.29713082313538,""orig_bytes"":771,""resp_bytes"":23382,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadR"",""orig_pkts"":12,""orig_ip_bytes"":1263,""resp_pkts"":22,""resp_ip_bytes"":24274,""tunnel_parents"":[""CpGYj247QxsVa9Onmf"",""CKHwFa1Xhg5YQlkzEa""],""community_id"":""1:kEQEqkljihRizkcgwE2T/S15rkU=""}","2022-02-19T21:00:01.000+0000","1:kEQEqkljihRizkcgwE2T/S15rkU=",RSTO,"88.29713082313538",,ShADadR,sensor,"172.16.55.110",50913,"23.41.169.100",443,zeek,1,true,false,0,,,771,1263,12,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",23382,24274,22,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302399.456484","CpGYj247QxsVa9Onmf
CKHwFa1Xhg5YQlkzEa",CfqMYb3gU55dhksZcc
"{""ts"":1645302399.452351,""uid"":""ChH5MZ8AaIm7dazO1"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50912,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":88.3012068271637,""orig_bytes"":771,""resp_bytes"":7735812,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":1788427,""history"":""ShADadgggR"",""orig_pkts"":661,""orig_ip_bytes"":27223,""resp_pkts"":4111,""resp_ip_bytes"":6111837,""tunnel_parents"":[""C4F8DWpRnma5G9TU4"",""C7GxbE1U0QlZl6qNG8""],""community_id"":""1:GeqcVi2DrfGGYyfeE7FDWQBWRU8=""}","2022-02-19T21:00:01.000+0000","1:GeqcVi2DrfGGYyfeE7FDWQBWRU8=",RSTO,"88.3012068271637",,ShADadgggR,sensor,"172.16.55.110",50912,"23.41.169.100",443,zeek,1,true,false,1788427,,,771,27223,661,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",7735812,6111837,4111,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302399.452351","C4F8DWpRnma5G9TU4
C7GxbE1U0QlZl6qNG8",ChH5MZ8AaIm7dazO1
"{""ts"":1645302397.19365,""uid"":""C9qC6q3OExQONsCZ3j"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50899,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":90.55984401702881,""orig_bytes"":770,""resp_bytes"":18509,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadR"",""orig_pkts"":12,""orig_ip_bytes"":1262,""resp_pkts"":19,""resp_ip_bytes"":19281,""tunnel_parents"":[""CgwcnRjZTqVpmlvxg""],""community_id"":""1:uahiCnli9hxccQjk7oUU91kzZa4=""}","2022-02-19T21:00:01.000+0000","1:uahiCnli9hxccQjk7oUU91kzZa4=",RSTO,"90.55984401702881",,ShADadR,sensor,"172.16.55.110",50899,"23.41.169.100",443,zeek,1,true,false,0,,,770,1262,12,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",18509,19281,19,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302397.19365",CgwcnRjZTqVpmlvxg,C9qC6q3OExQONsCZ3j
"{""ts"":1645302397.213906,""uid"":""CdLpE81hDZnc8ojt5l"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50901,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":90.53950095176697,""orig_bytes"":771,""resp_bytes"":1187046,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":20440,""history"":""ShADadgR"",""orig_pkts"":127,""orig_ip_bytes"":5863,""resp_pkts"":810,""resp_ip_bytes"":1199018,""tunnel_parents"":[""CpGYj247QxsVa9Onmf"",""CKHwFa1Xhg5YQlkzEa""],""community_id"":""1:l9aDUo0e0Cpp0/CzKgQdUA96vZY=""}","2022-02-19T21:00:01.000+0000","1:l9aDUo0e0Cpp0/CzKgQdUA96vZY=",RSTO,"90.53950095176697",,ShADadgR,sensor,"172.16.55.110",50901,"23.41.169.100",443,zeek,1,true,false,20440,,,771,5863,127,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1187046,1199018,810,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302397.213906","CpGYj247QxsVa9Onmf
CKHwFa1Xhg5YQlkzEa",CdLpE81hDZnc8ojt5l
"{""ts"":1645302396.752363,""uid"":""CyQsfn26zRN1obRkIf"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50898,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":91.00095200538635,""orig_bytes"":771,""resp_bytes"":1463471,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":42340,""history"":""ShADadggR"",""orig_pkts"":211,""orig_ip_bytes"":9223,""resp_pkts"":987,""resp_ip_bytes"":1460623,""tunnel_parents"":[""CunnNQ2E70ZCXEOg73"",""C0PwZNCzpmyJXlk2e""],""community_id"":""1:5iZQk/mB50yHqtEAnWXgwZ/7Uew=""}","2022-02-19T21:00:01.000+0000","1:5iZQk/mB50yHqtEAnWXgwZ/7Uew=",RSTO,"91.00095200538635",,ShADadggR,sensor,"172.16.55.110",50898,"23.41.169.100",443,zeek,1,true,false,42340,,,771,9223,211,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1463471,1460623,987,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302396.752363","CunnNQ2E70ZCXEOg73
C0PwZNCzpmyJXlk2e",CyQsfn26zRN1obRkIf
"{""ts"":1645302397.662494,""uid"":""CBmUq21dv5cbtbpwS4"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50903,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":90.09074401855469,""orig_bytes"":770,""resp_bytes"":3055637,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":473040,""history"":""ShADadggR"",""orig_pkts"":304,""orig_ip_bytes"":12942,""resp_pkts"":1787,""resp_ip_bytes"":2654089,""tunnel_parents"":[""CRpkUa12WQXxNQQWph"",""CEJmlnSGnh7S7EcWh""],""community_id"":""1:4urZ+6a+bCtiv1oTxxMd73zMDaU=""}","2022-02-19T21:00:01.000+0000","1:4urZ+6a+bCtiv1oTxxMd73zMDaU=",RSTO,"90.09074401855469",,ShADadggR,sensor,"172.16.55.110",50903,"23.41.169.100",443,zeek,1,true,false,473040,,,770,12942,304,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",3055637,2654089,1787,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302397.662494","CRpkUa12WQXxNQQWph
CEJmlnSGnh7S7EcWh",CBmUq21dv5cbtbpwS4
"{""ts"":1645302398.552838,""uid"":""C0mDiQ1AF8OONIfhk9"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50908,""id.resp_h"":""23.41.169.100"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":89.20036482810974,""orig_bytes"":770,""resp_bytes"":1058736,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":14600,""history"":""ShADadgR"",""orig_pkts"":130,""orig_ip_bytes"":5982,""resp_pkts"":722,""resp_ip_bytes"":1073028,""tunnel_parents"":[""CuDLjZ16dfZo7AK0Wg"",""Cz6cj14kSU21uLrqU8""],""community_id"":""1:mbZSJXR2TrurqrFX6VT4vv++3dU=""}","2022-02-19T21:00:01.000+0000","1:mbZSJXR2TrurqrFX6VT4vv++3dU=",RSTO,"89.20036482810974",,ShADadgR,sensor,"172.16.55.110",50908,"23.41.169.100",443,zeek,1,true,false,14600,,,770,5982,130,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1058736,1073028,722,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302398.552838","CuDLjZ16dfZo7AK0Wg
Cz6cj14kSU21uLrqU8",C0mDiQ1AF8OONIfhk9
"{""ts"":1645302394.501739,""uid"":""Cwc4Hx3bjSNY4TZwof"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50896,""id.resp_h"":""52.109.12.25"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":93.25145506858826,""orig_bytes"":4094,""resp_bytes"":17306,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADdaR"",""orig_pkts"":12,""orig_ip_bytes"":4586,""resp_pkts"":15,""resp_ip_bytes"":17918,""tunnel_parents"":[""CL5cVn4X11IAU3Bwkg"",""CAKW1D1Bwd1RlTtZN8""],""community_id"":""1:6qO0i1nvaaTFVrcTt3g8tGFiKFk=""}","2022-02-19T21:00:01.000+0000","1:6qO0i1nvaaTFVrcTt3g8tGFiKFk=",RSTO,"93.25145506858826",,ShADdaR,sensor,"172.16.55.110",50896,"52.109.12.25",443,zeek,1,true,false,0,,,4094,4586,12,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",17306,17918,15,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302394.501739","CL5cVn4X11IAU3Bwkg
CAKW1D1Bwd1RlTtZN8",Cwc4Hx3bjSNY4TZwof
"{""ts"":1645302393.564093,""uid"":""ClKbyJhyYKi1CtdV9"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50894,""id.resp_h"":""52.109.12.19"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":94.18896579742432,""orig_bytes"":960,""resp_bytes"":12913,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADdR"",""orig_pkts"":9,""orig_ip_bytes"":1332,""resp_pkts"":11,""resp_ip_bytes"":13365,""tunnel_parents"":[""CDJNT53RevoFaXlnY"",""CNg7V41Sb4ko4ty9w7""],""community_id"":""1:qs8xZt3IrhuU3diUxKPyQUcABA8=""}","2022-02-19T21:00:01.000+0000","1:qs8xZt3IrhuU3diUxKPyQUcABA8=",RSTO,"94.18896579742432",,ShADdR,sensor,"172.16.55.110",50894,"52.109.12.19",443,zeek,1,true,false,0,,,960,1332,9,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",12913,13365,11,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302393.564093","CDJNT53RevoFaXlnY
CNg7V41Sb4ko4ty9w7",ClKbyJhyYKi1CtdV9
"{""ts"":1645302393.19148,""uid"":""CzDy7FYGS8PJAaGL5"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":50891,""id.resp_h"":""52.109.20.75"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":94.56153202056885,""orig_bytes"":889,""resp_bytes"":27828,""conn_state"":""RSTO"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADdR"",""orig_pkts"":10,""orig_ip_bytes"":1301,""resp_pkts"":22,""resp_ip_bytes"":28720,""tunnel_parents"":[""CDJNT53RevoFaXlnY"",""CNg7V41Sb4ko4ty9w7""],""community_id"":""1:5ofukzWI8c3V8jNmzxvZvl8zvwM=""}","2022-02-19T21:00:01.000+0000","1:5ofukzWI8c3V8jNmzxvZvl8zvwM=",RSTO,"94.56153202056885",,ShADdR,sensor,"172.16.55.110",50891,"52.109.20.75",443,zeek,1,true,false,0,,,889,1301,10,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",27828,28720,22,ssl,"/opt/zeek/logs/2022-02-19/conn.20:00:00-21:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645302393.19148","CDJNT53RevoFaXlnY
CNg7V41Sb4ko4ty9w7",CzDy7FYGS8PJAaGL5
